"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Посольство Индии. Культурный центр имени Джавахарлала Неру"	"Ambaixada de l'Índia a Moscou"		""	"Ambaixada de l'Índia a Moscou"	""	"embassy"	"Q283225"
"Музей и общественный центр им. Андрея Сахарова"	"Museu Sàkharov"		"Сахаровский центр"	"Museu Sàkharov"	"Museu Sàkharov"	"museum"	"Q2210331"
"Перовский отдел ЗАГС"	"oficina de registre"		""	"oficina de registre"	""	""	"Q745221"
"Деривационный канал"	"Canal derivat de Skhódnia"		""	"Canal derivat de Skhódnia"	""	"canal"	"Q4447710"
"Институт психологии РАН"	"Institut de Psicologia"		""	"Institut de Psicologia"	""	"institute of the Russian Academy of Sciences"	"Q4201698"
"Московский политехнический университет"	"Universitat Politècnica de Moscou"		""	"Universitat Politècnica de Moscou"	""	"educational institution"	"Q4304083"
"Хованское западное кладбище"	"Cementiri Khovànskoie"		""	"Cementiri Khovànskoie"	""	"cemetery"	"Q4498622"
"Хованское северное кладбище"	"Cementiri Khovànskoie"		""	"Cementiri Khovànskoie"	""	"cemetery"	"Q4498622"
"Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации"	"Acadèmia Presidencial Russa d'Economia Nacional i Administració Pública"		""	"Acadèmia Presidencial Russa d'Economia Nacional i Administració Pública"	""	"organization"	"Q2822458"
"Востряковское кладбище"	"Cementiri de Vostriakovo"		""	"Cementiri de Vostriakovo"	""	"cemetery"	"Q1457453"
"Биолого-почвенный корпус"	"Facultat de Biologia de la Universitat de Moscou"		"Биологический факультет МГУ"	"Facultat de Biologia de la Universitat de Moscou"	""	"faculty"	"Q4086897"
"Ленинградский проспект"	"avinguda Leningradski"		""	"avinguda Leningradski"	""	"prospekt"	"Q2995182"
"Авиационный комплекс им. С. В. Ильюшина"	"Iliuixin"	"Iliúixin;Iliushin;Ilyushin"	""	"Iliuixin, Iliúixin, Iliushin, Ilyushin"	"Iliuixin"	"enterprise"	"Q221419"
"ОКБ им. П. О. Сухого"	"Oficina de Disseny Sukhoi"		""	"Oficina de Disseny Sukhoi"	""	"company"	"Q387017"
"Царицыно"	"Palau de Tsaritsyno"		""	"Palau de Tsaritsyno"	"Palau de Tsaritsyno"	"protected area of Russia"	"Q147994"
"Многопрофильный лицей № 1799. СП «Школа № 19»"	"Escola núm. 19 de Moscou"		""	"Escola núm. 19 de Moscou"	""	"school"	"Q16495374"
"Армянское кладбище"	"cementiri armeni de Moscou"		""	"cementiri armeni de Moscou"	""	"cemetery"	"Q685338"
"Театральный институт имени Бориса Щукина"	"Institut Dramàtic Borís Sxukin"		"Щукинское училище"	"Institut Dramàtic Borís Sxukin"	""	"landmark"	"Q4453555"
"Московский государственный юридический университет имени О. Е. Кутафина"	"Universitat Estatal de Dret de Moscou"		""	"Universitat Estatal de Dret de Moscou"	""	"organization"	"Q4303895"
"ВТБ Арена – Центральный стадион «Динамо»"	"VTB-Arena"		""	"VTB-Arena"	""	"multi-purpose stadium"	"Q1475155"
"Пятницкое кладбище"	"Cementiri de Santa Paraskeva Piàtnitska"		""	"Cementiri de Santa Paraskeva Piàtnitska"	""	"cemetery"	"Q8515534"
"Военный университет Министерства Обороны РФ"	"Universitat Militar del Ministeri de Defensa de la Federació Russa"		""	"Universitat Militar del Ministeri de Defensa de la Federació Russa"	""	"university"	"Q13416137"
"Литературный институт им. А.М. Горького"	"Institut de Literatura Maksim Gorki"		""	"Institut de Literatura Maksim Gorki"	"Institut de Literatura Maksim Gorki"	"higher education institution"	"Q1250779"
"Росстат"	"Tsentrosoyuz building"		""	"Tsentrosoyuz building"	""	"building"	"Q2454624"
"Конструкторское бюро \Алмаз"	"Institut de Recerca Científica Marina de Radioelectrònica"		""	"Institut de Recerca Científica Marina de Radioelectrònica"	""	"enterprise"	"Q3704987"
"Посольство Индии. Консульский отдел, экономический и коммерческий отдел."	"Ambaixada de l'Índia a Moscou"		""	"Ambaixada de l'Índia a Moscou"	""	"embassy"	"Q283225"
"МГТУ им. Н.Э. Баумана"	"Universitat Tècnica Estatal Bàuman"		""	"Universitat Tècnica Estatal Bàuman"	""	"institute of technology"	"Q1472245"
"NextGIS"	"NextGIS"		""	"NextGIS"	""	"business"	"Q61740238"
"Московское высшее военное командное училище"	"Escola Superior de Comandament Militar de Moscou"		""	"Escola Superior de Comandament Militar de Moscou"	""	"military academy"	"Q4304386"
"Открытие Банк Арена"	"Otkritie Arena"		"Спартак"	"Otkritie Arena"	"Otkritie Arena"	"association football venue"	"Q1190634"
"РЭУ им. Плеханова"	"Universitat Estatal d'Economia i Comerç de Rússia"		""	"Universitat Estatal d'Economia i Comerç de Rússia"	""	"university"	"Q2177105"
"Московский государственный агроинженерный университет имени В. П. Горячкина"	"Universitat Estatal d'Enginyeria Agrònoma de Moscou"		""	"Universitat Estatal d'Enginyeria Agrònoma de Moscou"	""	"public university"	"Q4304067"
"Заочный факультет МГЛУ"	"Universitat Estatal Lingüística de Moscou"		""	"Universitat Estatal Lingüística de Moscou"	""	"university"	"Q1054816"
"ЦС \Локомотив"	"Estadi Lokomotiv"		""	"Estadi Lokomotiv"	"Estadi Lokomotiv"	"association football venue"	"Q595937"
"Костино"	"Kostino"			"Kostino"	""	"posyolok"	"Q12674105"
"Чернышевское"	"Txernixévskoie"			"Txernixévskoie"	""	"posyolok"	"Q655358"
"Прибалтийский судостроительный завод Янтарь"	"drassana Iantar de Kaliningrad"			"drassana Iantar de Kaliningrad"	""	"shipyard"	"Q20730929"
"European route E 77"	"E77"			"E77"	"E77"	"road"	"Q918092"
"European route E 28"	"E28"			"E28"	"E28"	"road"	"Q314656"
"Нестеровский муниципальный округ"	"districte de Nésterovski"			"districte de Nésterovski"	""	"municipal district"	"Q80298"
"Ессентуки"	"Essentuki"		""	"Essentuki"	""	"big city"	"Q135787"
"Солуно-Дмитриевское"	"Soluno-Dmitriyevskoye"		""	"Soluno-Dmitriyevskoye"	""	"human settlement"	"Q4428519"
"European route E 117"	"E117"		""	"E117"	"E117"	"road"	"Q1375799"
"Петровский городской округ"	"raion de Petrovski"		""	"raion de Petrovski"	""	"municipal district"	"Q1771856"
"Советский городской округ"	"raion de Sovetski"		""	"raion de Sovetski"	""	"municipal district"	"Q2639954"
"городской округ Ессентуки"	"Essentuki"		""	"Essentuki"	""	"big city"	"Q135787"
"Георгиевск"	"Gueórguievsk"		""	"Gueórguievsk"	""	"city/town"	"Q105413"
"Курский муниципальный округ"	"districte de Kurskaia"		"Курский район"	"districte de Kurskaia"	""	"municipal district"	"Q1253843"
"Геннадий Петрович Козодоев"	"Bril·liàntovaia rukà"	"The Diamond Arm"	""	"Bril·liàntovaia rukà, The Diamond Arm"	"Bril·liàntovaia rukà"	"film"	"Q1999930"
"мыс Агрия"	"Sanatória Àgria"		""	"Sanatória Àgria"	"Sanatória Àgria"	"posyolok"	"Q4057088"
"посёлок турбазы \Приморская"	"Turbazi Primórskaia"		"турбазы \Приморская"	"Turbazi Primórskaia"	"Turbazi Primórskaia"	"posyolok"	"Q4465729"
"посёлок базы отдыха \Ласточка"	"Bazi Ótdikha Làstotxka"		"базы отдыха \Ласточка"	"Bazi Ótdikha Làstotxka"	"Bazi Ótdikha Làstotxka"	"posyolok"	"Q430807"
"посёлок спортлагеря \Электрон"	"Sportlàgueria Elektron"		"спортлагеря \Электрон"	"Sportlàgueria Elektron"	"Sportlàgueria Elektron"	"posyolok"	"Q4438174"
"посёлок пансионата \Небуг"	"Pansionata Nébug"		"пансионата \Небуг"	"Pansionata Nébug"	"Pansionata Nébug"	"posyolok"	"Q4344250"
"посёлок пансионата \Весна"	"Vesnà"		"пансионата \Весна"	"Vesnà"	"Vesnà"	"posyolok"	"Q4109499"
"посёлок пансионата \Южный"	"Iujni"		"пансионата \Южный"	"Iujni (Xepsi), Iujni"	"Iujni (Xepsi)"	"posyolok"	"Q4534095"
"посёлок Овощной отделения № 2 совхоза \Челбасский"	"Ovosxnoi"		"Овощной отделения № 2 совхоза \Челбасский"	"Ovosxnoi"	"Ovosxnoi"	"human settlement"	"Q4330752"
"Коцебу"	"Jeleznodorojnoi platformi Kotsebu"		"Железнодорожной платформы Коцебу"	"Jeleznodorojnoi platformi Kotsebu"	"Jeleznodorojnoi platformi Kotsebu"	"posyolok"	"Q4178898"
"Порошинская"	"Poroixínskaia"		"ЖД станция \Порошинская"	"Poroixínskaia"	"Poroixínskaia"	"urban-type settlement by the railway station"	"Q4178903"
"Таманское городище Гермонасса-Тмутаракань"	"Tmutarakan"		"Раскопки городища Гермонасса-Тмутаракань"	"Tmutarakan"	"Tmutarakan"	"archaeological site"	"Q910505"
"Стена Чемпионов Игр"	"Jocs Olímpics d'Hivern de 2014"		""	"Jocs Olímpics d'Hivern de 2014"	"Jocs Olímpics d'Hivern de 2014"	"Winter Olympic Games"	"Q9678"
"Санно-бобслейная трасса \Санки"	"Sanki"		""	"Sanki"	""	"artificial luge track"	"Q3472326"
"Санно-бобслейная трасса"	"Sanki"		""	"Sanki"	""	"artificial luge track"	"Q3472326"
"European route E 97"	"E97"		""	"E97"	"E97"	"road"	"Q784392"
"Темрюкский район"	"raion de Temriuk"		""	"raion de Temriuk"	""	"municipal district"	"Q390040"
"городской округ Анапа"	"ciutat-balneari d'Anapa"		""	"ciutat-balneari d'Anapa"	""	"urban okrug in Russia"	"Q2025368"
"Таманское сельское поселение"	"Assentament rural de Taman"		""	"Assentament rural de Taman"	""	"rural settlement of Russia"	"Q4450796"
"Запорожское сельское поселение"	"assentament rural de Zaporójskaia"		""	"assentament rural de Zaporójskaia"	""	"rural settlement of Russia"	"Q4186963"
"Bagerovo–Vyshestebliyevskaya railway"	"línia de ferrocarril Bagerovo-Vixesteblíievskaia"		""	"línia de ferrocarril Bagerovo-Vixesteblíievskaia"	""	"railway line"	"Q24933815"
"городской округ Сочи"	"Ciutat turística de Sotxi"		""	"Ciutat turística de Sotxi"	""	"urban okrug in Russia"	"Q3085607"
"Тимашёвский район"	"Raion de Timaixovsk"		""	"Raion de Timaixovsk"	""	"municipal district"	"Q918600"
"Каневской район"	"Raion de Kanevskaia"		""	"Raion de Kanevskaia"	""	"municipal district"	"Q919005"
"Крымский район"	"raion de Krymsk"	"districte de Krymsk"	""	"raion de Krymsk, districte de Krymsk"	""	"municipal district"	"Q280458"
"городской округ Новороссийск"	"Ciutat heroica de Novorossisk"		""	"Ciutat heroica de Novorossisk"	"Ciutat heroica de Novorossisk"	"urban okrug in Russia"	"Q4307505"
"Молдаванское сельское поселение"	"assentament rural de Moldavànskoie"		""	"assentament rural de Moldavànskoie"	""	"rural settlement of Russia"	"Q4300284"
"Абинский район"	"districte d'Abinsk"		""	"districte d'Abinsk"	""	"municipal district"	"Q480284"
"городской округ Геленджик"	"districte de Guelendjik"		""	"districte de Guelendjik"	""	"urban okrug in Russia"	"Q4307497"
"Туапсинский район"	"districte de Tuapsé"		""	"districte de Tuapsé"	""	"municipal district"	"Q261493"
"Шепсинское сельское поселение"	"assentament rural de Xepsi"		""	"assentament rural de Xepsi"	""	"rural settlement of Russia"	"Q4522992"
"Георгиевское сельское поселение"	"assentament rural de Gueórguievskoie"		""	"assentament rural de Gueórguievskoie"	""	"rural settlement of Russia"	"Q4135833"
"Государственная дача \Бочаров ручей"	"Botxarov Rutxei"		""	"Botxarov Rutxei"	""	"dacha"	"Q4095338"
"Европейский маршрут E 592"	"E592"		""	"E592"	"E592"	"road"	"Q2137859"
"городской округ Горячий Ключ"	"Ciutat de Goryachy Klyuch"		""	"Ciutat de Goryachy Klyuch"	""	"urban okrug in Russia"	"Q4307502"
"Октябрьское сельское поселение"	"assentament rural d'Oktiabrski"		""	"assentament rural d'Oktiabrski"	""	"rural settlement of Russia"	"Q4333273"
"Новомихайловское городское поселение"	"assentament urbà de Novomikhàilovski"		""	"assentament urbà de Novomikhàilovski"	""	"urban settlement in Russia"	"Q4324563"
"Небугское сельское поселение"	"assentament rural de Nébug"		""	"assentament rural de Nébug"	""	"rural settlement of Russia"	"Q4315574"
"Вельяминовское сельское поселение"	"assentament rural de Veliamínovski"		""	"assentament rural de Veliamínovski"	""	"rural settlement of Russia"	"Q4107036"
"Белореченский район"	"districte de Belorétxensk"		""	"districte de Belorétxensk"	""	"second-level administrative country subdivision"	"Q792508"
"Родниковское сельское поселение"	"assentament rural de Rodnikí"		""	"assentament rural de Rodnikí"	""	"rural settlement of Russia"	"Q4395954"
"Красноармейский район"	"districte de Krasnoarmeysky"		""	"districte de Krasnoarmeysky"	""	"municipal district"	"Q918201"
"Приморско-Ахтарский район"	"raion de Primorsko-Akhtarsk"		""	"raion de Primorsko-Akhtarsk"	""	"municipal district"	"Q918583"
"Трудобеликовское сельское поселение"	"assentament rural de Trudobelikovski"		""	"assentament rural de Trudobelikovski"	""	"rural settlement of Russia"	"Q4464320"
"Октябрьское сельское поселение"	"assentament rural d'Oktiabrski"	"Assentament rural d'Oktyabrskoye del districte de Krasnoarmeisky del territori de Krasnodar"	""	"assentament rural d'Oktiabrski, Assentament rural d'Oktyabrskoye del districte de Krasnoarmeisky del territori de Krasnodar"	""	"rural settlement of Russia"	"Q4333260"
"Киевское сельское поселение"	"Assentament rural de Kíev"		""	"Assentament rural de Kíev (regió de Krasnodar)"	""	"rural settlement of Russia"	"Q4220272"
"Славянское городское поселение"	"Slàviansk-na-Kubani"		""	"Slàviansk-na-Kubani"	"Slàviansk-na-Kubani"	"city/town"	"Q195662"
"Ейское сельское поселение"	"assentament rural de Ieisk"		""	"assentament rural de Ieisk"	""	"rural settlement of Russia"	"Q4174257"
"Камышеватское сельское поселение"	"assentament rural de Kamyshevat"		""	"assentament rural de Kamyshevat"	""	"rural settlement of Russia"	"Q4211872"
"Копанское сельское поселение"	"assentament rural de Kopan"		""	"assentament rural de Kopan"	""	"rural settlement of Russia"	"Q4232231"
"Красноармейское сельское поселение"	"assentament rural de Krasnoarmeyskoye"		""	"assentament rural de Krasnoarmeyskoye"	""	"rural settlement of Russia"	"Q4238286"
"Кухаривское сельское поселение"	"Assentament rural de Kuharivske"		""	"Assentament rural de Kuharivske"	""	"rural settlement of Russia"	"Q4249803"
"Ясенское сельское поселение"	"Assentament rural de Yasenskoye"		""	"Assentament rural de Yasenskoye"	""	"rural settlement of Russia"	"Q4539235"
"Моревское сельское поселение"	"assentament rural de Morevskoye"		""	"assentament rural de Morevskoye"	""	"rural settlement of Russia"	"Q4302611"
"Брюховецкий район"	"raion de Briukhovétskaia"		""	"raion de Briukhovétskaia"	""	"municipal district"	"Q849924"
"Кореновский район"	"raion de Korenovsk"		""	"raion de Korenovsk"	""	"municipal district"	"Q918606"
"Кореновское городское поселение"	"assentament urbà de Korenovsk"		""	"assentament urbà de Korenovsk"	""	"urban settlement in Russia"	"Q4232909"
"Новоберезанское сельское поселение"	"assentament rural de Novoberezanskoe"		""	"assentament rural de Novoberezanskoe"	""	"rural settlement of Russia"	"Q4323229"
"Кавказский район"	"raion de Kavkàvskaia"	"districte de de Kavkàvskaia"	""	"raion de Kavkàvskaia, districte de de Kavkàvskaia"	""	"municipal district"	"Q773858"
"Новопокровский район"	"districte Novopokrovsky"		""	"districte Novopokrovsky"	""	"second-level administrative country subdivision"	"Q919023"
"Выселковский район"	"raion de Vísselki"		""	"raion de Vísselki"	""	"municipal district"	"Q918955"
"Мирское сельское поселение"	"assentament rural de Mirskoi"		""	"assentament rural de Mirskoi"	""	"rural settlement of Russia"	"Q4296292"
"Тбилисское сельское поселение"	"assentament rural de Tbilísskaia"		""	"assentament rural de Tbilísskaia"	""	"rural settlement of Russia"	"Q4453145"
"Ладожское сельское поселение"	"Assentament rural de Ladoga"		""	"Assentament rural de Ladoga"	""	"rural settlement of Russia"	"Q4252632"
"Ленинское сельское поселение"	"Assentament rural de Leninsky"		""	"Assentament rural de Leninsky"	""	"rural settlement of Russia"	"Q4258484"
"Староминский район"	"raion de Starominskaia"		""	"raion de Starominskaia"	""	"municipal district"	"Q250512"
"Кущёвский район"	"districte Kushchyovsky"		""	"districte Kushchyovsky"	""	"second-level administrative country subdivision"	"Q1035800"
"Ленинградский район"	"districte de Leningràdskaia"		""	"districte de Leningràdskaia"	""	"municipal district"	"Q918992"
"Павловский район"	"raion de Pàvlovskaia"		""	"raion de Pàvlovskaia"	""	"municipal district"	"Q854601"
"Кугоейское сельское поселение"	"Assentament rural de Kugoiéiskaia"		""	"Assentament rural de Kugoiéiskaia"	""	"rural settlement of Russia"	"Q4244291"
"Новосергиевское сельское поселение"	"Assentament rural de Novosergievskoye"		""	"Assentament rural de Novosergievskoye"	""	"rural settlement of Russia"	"Q4325420"
"Парковское сельское поселение"	"assentament rural de Parkovi"		""	"assentament rural de Parkovi"	""	"rural settlement of Russia"	"Q4345393"
"Ейское городское поселение"	"assentament urbà de Ieisk"		""	"assentament urbà de Ieisk"	""	"urban settlement in Russia"	"Q4174254"
"Отрадненский район"	"raion d'Otrádnaya"	"districte d'Otrádnaya"	""	"raion d'Otrádnaya, districte d'Otrádnaya"	""	"municipal district"	"Q925845"
"Баговское сельское поселение"	"assentament rural de Bàgovskaia"		""	"assentament rural de Bàgovskaia"	""	"rural settlement of Russia"	"Q4074812"
"Новокубанский район"	"raion de Novokubansk"		""	"raion de Novokubansk"	""	"municipal district"	"Q569794"
"Вознесенское сельское поселение"	"assentament rural de l'Ascensió"		""	"assentament rural de l'Ascensió"	""	"rural settlement of Russia"	"Q4114908"
"Губское сельское поселение"	"assentament rural de Gubskoye"		""	"assentament rural de Gubskoye"	""	"rural settlement of Russia"	"Q4151461"
"Переправненское сельское поселение"	"Assentament rural de Perepràvnaia"		""	"Assentament rural de Perepràvnaia"	""	"rural settlement of Russia"	"Q4350794"
"Ярославское сельское поселение"	"Assentament rural de Yaroslavl"		""	"Assentament rural de Yaroslavl"	""	"rural settlement of Russia"	"Q4538928"
"Гулькевичский район"	"districte de Gulkévitxi"		""	"districte de Gulkévitxi"	""	"municipal district"	"Q737616"
"сельское поселение Кубань"	"Kuban"		""	"Kuban"	""	"rural settlement of Russia"	"Q4414379"
"Привольное сельское поселение"	"assentament rural de Privolni"		""	"assentament rural de Privolni"	""	"rural settlement of Russia"	"Q4377972"
"Кубанское сельское поселение"	"assentament rural de Kubanski"		""	"assentament rural de Kubanski"	""	"rural settlement of Russia"	"Q4243529"
"Сити-Чесс"	"Chess City"	"Chess city"		"Chess City, Chess city"	"Chess City"	"sports venue"	"Q1070617"
"Волга"	"Volga"			"Volga"	"Volga"	"river"	"Q626"
"озеро Батыр-Мала"	"ozero Batyr-Mala"			"ozero Batyr-Mala"	""	"former lake"	"Q4079576"
"Европейский маршрут E 40"	"E40"			"E40"	"E40"	"road"	"Q327162"
"Ириб"	"Irib"			"Irib"	""	"subdivisions of Russia"	"Q4203159"
"MD-160"	"Lun"			"Lun"	"Lun"	"ship class"	"Q1506936"
"Тлогобский сельсовет"	"selsoviet de Tlogob"			"selsoviet de Tlogob"	""	"rural settlement of Russia"	"Q21196192"
"Гумбетовский район"	"raion de Gumbet"			"raion de Gumbet"	""	"municipal district"	"Q1439024"
"городской округ Хасавюрт"	"Districte urbà de Khassaviürt"			"Districte urbà de Khassaviürt"	""	"urban okrug in Russia"	"Q16638683"
"Зубутли-Миатлинский сельсовет"	"Zubutli-Miatlinski"			"Zubutli-Miatlinski"	""	"rural settlement of Russia"	"Q4414835"
"городской округ Избербаш"	"districte urbà d'Izberbaix"			"districte urbà d'Izberbaix"	""	"urban okrug in Russia"	"Q16638634"
"Аргун"	"Riu Argun"			"Riu Argun (Caucas)"	"Riu Argun (Caucas)"	"river"	"Q652052"
"Гудермесское городское поселение"	"Gudermès"			"Gudermès"	"Gudermès"	"city/town"	"Q134693"
"Домбай-Ульген главная"	"Mont Dombai"			"Mont Dombai"		"mountain"	"Q768409"
"Нижняя Теберда"	"Níjniaia Teberdà"			"Níjniaia Teberdà"		"aul"	"Q28482819"
"Карачаевск"	"Karatxàievsk"			"Karatxàievsk"		"city/town"	"Q145073"
"Инжич-Чукун"	"Injitx-Txukun"			"Injitx-Txukun"		"subdivisions of Russia"	"Q1749526"
"Адыге-Хабль"	"Adigué-Khabl"			"Adigué-Khabl"		"subdivisions of Russia"	"Q2026112"
"Учкекен"	"Utxkekén"			"Utxkekén"		"subdivisions of Russia"	"Q1019438"
"Усть-Джегута"	"Ust-Djegutà"			"Ust-Djegutà"		"city/town"	"Q196938"
"Усть-Джегутинский район"	"districte d'Ust-Djegutà"			"districte d'Ust-Djegutà"		"municipal district"	"Q40335"
"Абазинский район"	"districte abazí"			"districte abazí"		"municipal district"	"Q479354"
"Инжич-Чукунское сельское поселение"	"Injitx-Txukun"			"Injitx-Txukun"		"subdivisions of Russia"	"Q1749526"
"Адыге-Хабльский район"	"districte d'Adigué-Khabl"			"districte d'Adigué-Khabl"		"municipal district"	"Q503922"
"Адыге-Хабльское сельское поселение"	"Adigué-Khabl"			"Adigué-Khabl"		"subdivisions of Russia"	"Q2026112"
"Малокарачаевский район"	"districte Malokaratxaievski"			"districte Malokaratxaievski"		"municipal district"	"Q40326"
"Совхозное"	"Sovkhóznoie"			"Sovkhóznoie"	"Sovkhóznoie"	"village"	"Q16699155"
"Шордаково"	"Xordàkovo"			"Xordàkovo"	"Xordàkovo"	"village"	"Q16720842"
"European route E 117"	"E117"			"E117"	"E117"	"road"	"Q1375799"
"Эльбрусский район"	"districte d'Elbrús"			"districte d'Elbrús"	""	"municipal district"	"Q19262"
"Зольский район"	"raion de Zolka"			"raion de Zolka"	""	"municipal district"	"Q922636"
"сельское поселение Зольское"	"Zolksoie"			"Zolksoie"	"Zolksoie"	"village"	"Q4193744"
"Северная Осетия"	"Ossètia del Nord - Alània"			"Ossètia del Nord - Alània"	"Ossètia del Nord - Alània"	"republic of Russia"	"Q5237"
"школы № 1"	"Presa d'ostatges de Beslan"	"presa d'ostatges de Beslan;Presa d’ostatges de Beslan;Massacre de Beslan"		"Presa d'ostatges de Beslan, presa d'ostatges de Beslan, Presa d’ostatges de Beslan, Massacre de Beslan"	"Presa d'ostatges de Beslan"	"hostage crisis"	"Q193733"
"«Транскам»"	"Carretera Transcaucàsica"	"Transkam;Autopista Transcaucàsica"		"Carretera Transcaucàsica, Transkam, Autopista Transcaucàsica"	""	"road"	"Q2164023"
"Мумра"	"Mumra"	"Astrakhan Oblast"		"Mumra, Astrakhan Oblast"	""	"village"	"Q4307054"
"European route E 40"	"E40"			"E40"	"E40"	"road"	"Q327162"
"Atil"	"Itil"	"Atil;Atil-Khazaran"		"Itil, Atil, Atil-Khazaran"	"Itil"	"city"	"Q913429"
"городское поселение Нариманов"	"Narimànov"			"Narimànov"	"Narimànov"	"city/town"	"Q163986"
"Среднеивкино"	"Sredneivkino"		""	"Sredneivkino"	""	"village"	"Q15379866"
"Вятка"	"Kírov"	"Viatka;Khlinov"	"подстанция Вятка"	"Kírov (província de Kírov), Kírov, Viatka (antigament), Khlinov (antigament)"	"Kírov (província de Kírov)"	"big city"	"Q5384"
"Автомобиль Itala 35/45 HP"	"Carrera Pequín-París"	"carrera Pequín-París"	""	"Carrera Pequín-París, carrera Pequín-París"	"Carrera Pequín-París"	"sports competition"	"Q2063038"
"Исаковцы"	"Issakovtsi"		""	"Issakovtsi"	""	"hamlet"	"Q18779007"
"Кирс"	"Kirs"		""	"Kirs"	""	"city/town"	"Q153636"
"Орловское городское поселение"	"Orlov"		""	"Orlov"	"Orlov"	"city/town"	"Q168088"
"Ярцево"	"Jarcevo"			"Jarcevo"	""	"hamlet"	"Q4539068"
"Ярцево"	"Jarcevo"			"Jarcevo"	""	"hamlet"	"Q4539066"
"Костино"	"Kostino"			"Kostino"	""	"hamlet"	"Q4235410"
"Костино"	"Kostino"			"Kostino"	""	"hamlet"	"Q4235408"
"Костино"	"Kostino"			"Kostino"	""	"hamlet"	"Q4235418"
"Ярцево"	"Jarcevo"			"Jarcevo"	""	"hamlet"	"Q4539073"
"Костино"	"Kostino"			"Kostino"	""	"hamlet"	"Q4235404"
"Костино"	"Kostino"			"Kostino"	""	"hamlet"	"Q4235415"
"Костино"	"Kostino"			"Kostino"	""	"hamlet"	"Q4235413"
"Ежины"	"Iejini"			"Iejini"	"Iejini"	"hamlet"	"Q4174118"
"Кюршево"	"Kriúixevo"			"Kriúixevo"	"Kriúixevo"	"hamlet"	"Q4251274"
"Кондушский Погост"	"Konduixski Pogost"			"Konduixski Pogost"	"Konduixski Pogost"	"hamlet"	"Q4230673"
"Трутнево"	"Trutnevo"			"Trutnevo"	"Trutnevo"	"hamlet"	"Q4464554"
"Мостовая"	"Mostóvaia"			"Mostóvaia (Vólogda), Mostóvaia"	"Mostóvaia (Vólogda)"	"hamlet"	"Q4304622"
"Новинка"	"Novinka"			"Novinka"	"Novinka"	"hamlet"	"Q4322763"
"Палозеро"	"Palozero"			"Palozero"	"Palozero"	"hamlet"	"Q4342746"
"Голяши"	"Goliaixi"			"Goliaixi"	"Goliaixi"	"hamlet"	"Q4142876"
"Щекино"	"Sxékino"			"Sxékino"	"Sxékino"	"hamlet"	"Q4528570"
"Макачево"	"Makatxovo"			"Makatxovo"	"Makatxovo"	"hamlet"	"Q4275567"
"Опово"	"Opovo"			"Opovo"	"Opovo"	"hamlet"	"Q4335382"
"Костино"	"Kostino"			"Kostino"	""	"hamlet"	"Q4235409"
"Костино"	"Kostino"			"Kostino"	""	"village"	"Q4235401"
"Озеро"	"Ózero"			"Ózero"	"Ózero"	"posyolok"	"Q4332078"
"Костино"	"Kostino"			"Kostino"	""	"village"	"Q4235416"
"Ярцево"	"Jarcevo"			"Jarcevo"	""	"hamlet"	"Q4539072"
"Челищево"	"Txelishtxevo"			"Txelishtxevo"	""	"hamlet"	"Q4508412"
"Ярцево"	"Jarcevo"			"Jarcevo"	""	"hamlet"	"Q4539067"
"Родионовская"	"Rodionóvskaia"			"Rodionóvskaia"	"Rodionóvskaia"	"village"	"Q4395870"
"Агафоновская"	"Agafonóvskaia"			"Agafonóvskaia"	"Agafonóvskaia"	"hamlet"	"Q4056767"
"Калашово"	"Kalàixovo"			"Kalàixovo"	"Kalàixovo"	"hamlet"	"Q14620389"
"Сотниково"	"Sotníkovo"			"Sotníkovo"	"Sotníkovo"	"hamlet"	"Q13651435"
"Фёдоровская"	"Fiódorovskaia"			"Fiódorovskaia (Vólogda)"	"Fiódorovskaia (Vólogda)"	"human settlement"	"Q13651442"
"Заямжа"	"Zaiamja"			"Zaiamja"	"Zaiamja"	"hamlet"	"Q13651385"
"Ильинская"	"Ilínskaia"			"Ilínskaia (Vólogda)"	"Ilínskaia (Vólogda)"	"hamlet"	"Q13651389"
"Уржумово"	"Urjúmovo"			"Urjúmovo"	"Urjúmovo"	"hamlet"	"Q13651440"
"Соколово"	"Sokólovo"			"Sokólovo"	"Sokólovo"	"hamlet"	"Q13651433"
"Запань Бобровниково"	"Zapan Bobrovníkovo"			"Zapan Bobrovníkovo"	"Zapan Bobrovníkovo"	"hamlet"	"Q13651383"
"Суда"	"Riu Suda"			"Riu Suda"	"Riu Suda"	"river"	"Q1295629"
"Колпь"	"Kolp"			"Kolp"	"Kolp"	"river"	"Q263745"
"городское поселение Бабаево"	"Babajevo"			"Babajevo"	""	"city/town"	"Q104278"
"Новленское сельское поселение"	"Nóvlenskoie"			"Nóvlenskoie"	""	"rural settlement of Russia"	"Q4322878"
"городское поселение Вытегра"	"Vítegra"	"Vytegra"		"Vítegra, Vytegra"	"Vítegra"	"city/town"	"Q105392"
"Мишутинское сельское поселение"	"Mixutinskoie"			"Mixutinskoie"	""	"rural settlement of Russia"	"Q4414436"
"Шактенваж"	"Xaktenvaj"			"Xaktenvaj"	"Xaktenvaj"	"hamlet"	"Q17294395"
