"# Generated by write_osm_objects_report from LangToolsOSM 0.0.12 with parameters: lang=ca, area=['name:en'='Korea'], filters=nwr['name'][wikidata][!'name:ca'][place=city], extra_tag=('name:ca', 'alt_name:ca', 'alt_name')"	""	""	""	""	""	""	""	""	""	""
"node"	"415154181"	"하남시"	""	""	""	"Hanam"	""	"Q42159"	"int_name=Hanam, name:de=Hanam, name:en=Hanam, name:es=Hanam, name:et=Hanam, name:fr=Hanam, name:ja=河南市, name:ko=하남시, name:ko-Hani=河南市, name:zh=河南市"	"{'int_name': 'Hanam', 'name': '하남시', 'name:de': 'Hanam', 'name:en': 'Hanam', 'name:es': 'Hanam', 'name:et': 'Hanam', 'name:fr': 'Hanam', 'name:ja': '河南市', 'name:ko': '하남시', 'name:ko-Hani': '河南市', 'name:zh': '河南市', 'place': 'city', 'population': '232487', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%ED%95%98%EB%82%A8%EC%8B%9C', 'wikidata': 'Q42159', 'wikipedia': 'en:Hanam'}"
"node"	"415154216"	"삼척시"	""	""	""	"Samcheok"	""	"Q42102"	"int_name=Samcheok, name:de=Samcheok, name:en=Samcheok, name:es=Samcheok, name:fr=Samcheok, name:ja=三陟市, name:ko=삼척시, name:ko-Hani=三陟市, name:ko-Latn=Samcheok-si, name:ru=Самчхок, name:zh=三陟市"	"{'int_name': 'Samcheok', 'name': '삼척시', 'name:de': 'Samcheok', 'name:en': 'Samcheok', 'name:es': 'Samcheok', 'name:fr': 'Samcheok', 'name:ja': '三陟市', 'name:ko': '삼척시', 'name:ko-Hani': '三陟市', 'name:ko-Latn': 'Samcheok-si', 'name:ru': 'Самчхок', 'name:zh': '三陟市', 'place': 'city', 'population': '68807', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%82%BC%EC%B2%99%EC%8B%9C', 'wikidata': 'Q42102', 'wikipedia': 'en:Samcheok'}"
"node"	"415154466"	"평창군"	""	""	""	"Pyeongchang"	"Pyeongchang"	"Q188624"	"int_name=Pyeongchang, name:de=Pyeongchang, name:en=Pyeongchang, name:es=Pyeongchang, name:fr=Pyeongchang, name:ja=平昌郡, name:ko=평창군, name:ko-Hani=平昌郡, name:pl=Pjongczang, name:zh=平昌郡"	"{'alt_name:vi': 'Bình Xương', 'int_name': 'Pyeongchang', 'name': '평창군', 'name:de': 'Pyeongchang', 'name:en': 'Pyeongchang', 'name:es': 'Pyeongchang', 'name:fr': 'Pyeongchang', 'name:ja': '平昌郡', 'name:ko': '평창군', 'name:ko-Hani': '平昌郡', 'name:pl': 'Pjongczang', 'name:zh': '平昌郡', 'place': 'city', 'population': '43005', 'population:date': '2018', 'source:population': 'https://ko.wikipedia.org/wiki/%ED%8F%89%EC%B0%BD%EA%B5%B0', 'wikidata': 'Q188624', 'wikipedia': 'ko:평창군'}"
"node"	"415154551"	"원주시"	""	""	""	"Wonju"	""	"Q42131"	"int_name=Wonju, name:de=Wonju, name:el=Ουόντζου, name:en=Wonju, name:es=Wonju, name:et=Wonju, name:fr=Wonju, name:ja=原州市, name:ko=원주시, name:ko-Hani=原州市, name:lt=Vondžu, name:ru=Вонджу, name:zh=原州市"	"{'int_name': 'Wonju', 'name': '원주시', 'name:de': 'Wonju', 'name:el': 'Ουόντζου', 'name:en': 'Wonju', 'name:es': 'Wonju', 'name:et': 'Wonju', 'name:fr': 'Wonju', 'name:ja': '原州市', 'name:ko': '원주시', 'name:ko-Hani': '原州市', 'name:lt': 'Vondžu', 'name:ru': 'Вонджу', 'name:zh': '原州市', 'place': 'city', 'population': '340196', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%9B%90%EC%A3%BC%EC%8B%9C', 'wikidata': 'Q42131', 'wikipedia': 'en:Wonju'}"
"node"	"415154705"	"여주시"	""	""	""	""	""	"Q50257"	"int_name=Yeoju, name:de=Yeoju, name:en=Yeoju, name:es=Yeoju, name:fr=Yeoju, name:ja=驪州市, name:ja_kana=よじゅ, name:ko=여주시, name:ko-Hani=驪州市, name:ko-Latn=Yeoju-si, name:zh=驪州市"	"{'int_name': 'Yeoju', 'name': '여주시', 'name:de': 'Yeoju', 'name:en': 'Yeoju', 'name:es': 'Yeoju', 'name:fr': 'Yeoju', 'name:ja': '驪州市', 'name:ja_kana': 'よじゅ', 'name:ko': '여주시', 'name:ko-Hani': '驪州市', 'name:ko-Latn': 'Yeoju-si', 'name:zh': '驪州市', 'ncat': '교차로및지명', 'place': 'city', 'population': '115504', 'population:date': '2017', 'source': 'mp2osm', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%97%AC%EC%A3%BC%EC%8B%9C', 'wikidata': 'Q50257', 'wikipedia': 'en:Yeoju'}"
"node"	"415155086"	"광주시"	""	""	"경기광주"	""	""	"Q42069"	"int_name=Gwangju, name:cs=Kwangdžu, name:de=Gwangju, name:en=Gwangju, name:es=Gwangju, name:et=Gwangju, name:fr=Gwangju, name:ja=広州市, name:ko=광주시, name:ko-Hani=廣州市, name:zh=广州市, name:zh-Hant=廣州市"	"{'alt_name': '경기광주', 'alt_name_1': '경기광주시', 'int_name': 'Gwangju', 'name': '광주시', 'name:cs': 'Kwangdžu', 'name:de': 'Gwangju', 'name:en': 'Gwangju', 'name:es': 'Gwangju', 'name:et': 'Gwangju', 'name:fr': 'Gwangju', 'name:ja': '広州市', 'name:ko': '광주시', 'name:ko-Hani': '廣州市', 'name:zh': '广州市', 'name:zh-Hant': '廣州市', 'place': 'city', 'population': '385141', 'population:date': '2020', 'source:population': '통계청(KOSIS)', 'wikidata': 'Q42069', 'wikipedia': 'en:Gwangju, Gyeonggi'}"
"node"	"415155581"	"영월군"	""	""	""	""	""	"Q50306"	"int_name=Yeongwol, name:de=Yeongwol, name:en=Yeongwol, name:es=Yeongwol, name:fr=Yeongwol, name:ja=寧越郡, name:ko=영월군, name:ko-Hani=寧越郡, name:zh=寧越郡"	"{'int_name': 'Yeongwol', 'name': '영월군', 'name:de': 'Yeongwol', 'name:en': 'Yeongwol', 'name:es': 'Yeongwol', 'name:fr': 'Yeongwol', 'name:ja': '寧越郡', 'name:ko': '영월군', 'name:ko-Hani': '寧越郡', 'name:zh': '寧越郡', 'place': 'city', 'population': '40040', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%98%81%EC%9B%94%EA%B5%B0', 'wikidata': 'Q50306'}"
"node"	"415155618"	"제천시"	""	""	""	"Jecheon"	""	"Q42143"	"int_name=Jecheon, name:de=Jecheon, name:en=Jecheon-si, name:es=Jecheon, name:et=Jecheon, name:fr=Jecheon, name:ja=堤川市, name:ko=제천시, name:ko-Hani=堤川市, name:ko-Latn=Jecheon-si, name:lt=Čečonas, name:zh=堤川市"	"{'int_name': 'Jecheon', 'name': '제천시', 'name:de': 'Jecheon', 'name:en': 'Jecheon-si', 'name:es': 'Jecheon', 'name:et': 'Jecheon', 'name:fr': 'Jecheon', 'name:ja': '堤川市', 'name:ko': '제천시', 'name:ko-Hani': '堤川市', 'name:ko-Latn': 'Jecheon-si', 'name:lt': 'Čečonas', 'name:zh': '堤川市', 'place': 'city', 'population': '136432', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%A0%9C%EC%B2%9C%EC%8B%9C', 'wikidata': 'Q42143', 'wikipedia': 'en:Jecheon'}"
"node"	"415155721"	"충주시"	""	""	""	"Chungju"	"Chungju"	"Q31094"	"name:el=Τσούνγκτζου, name:en=Chungju-si, name:et=Chungju, name:fr=Chongju, name:ja=忠州市, name:ko=충주시, name:ko-Hani=忠州市, name:ko-Latn=Chungju-si, name:lt=Čungdžu, name:ru=Чхунджу, name:zh=忠州市"	"{'name': '충주시', 'name:el': 'Τσούνγκτζου', 'name:en': 'Chungju-si', 'name:et': 'Chungju', 'name:fr': 'Chongju', 'name:ja': '忠州市', 'name:ko': '충주시', 'name:ko-Hani': '忠州市', 'name:ko-Latn': 'Chungju-si', 'name:lt': 'Čungdžu', 'name:ru': 'Чхунджу', 'name:zh': '忠州市', 'place': 'city', 'population': '208529', 'population:date': '2015', 'wikidata': 'Q31094', 'wikipedia': 'en:Chungju'}"
"node"	"415156263"	"화성시"	""	""	""	""	""	"Q42160"	"int_name=Hwaseong, name:de=Hwaseong, name:en=Hwaseong, name:es=Hwaseong, name:et=Hwaseong, name:fr=Hwaseong, name:ja=華城市, name:ko=화성시, name:ko-Hani=華城市, name:zh=华城市, name:zh-Hant=華城市"	"{'int_name': 'Hwaseong', 'name': '화성시', 'name:de': 'Hwaseong', 'name:en': 'Hwaseong', 'name:es': 'Hwaseong', 'name:et': 'Hwaseong', 'name:fr': 'Hwaseong', 'name:ja': '華城市', 'name:ko': '화성시', 'name:ko-Hani': '華城市', 'name:zh': '华城市', 'name:zh-Hant': '華城市', 'place': 'city', 'population': '696587', 'population:date': '2018', 'source:population': 'https://ko.wikipedia.org/wiki/%ED%99%94%EC%84%B1%EC%8B%9C', 'wikidata': 'Q42160', 'wikipedia': 'ko:화성시'}"
"node"	"415156335"	"평택시"	""	""	""	"Pyeongtaek"	""	"Q42154"	"name:de=Pyeongtaek, name:en=Pyeongtaek, name:es=Pyeongtaek, name:et=Pyeongtaek, name:fr=Pyeongtaek, name:ja=平沢市, name:ko=평택시, name:ko-Hani=平澤市, name:uk=Пгьонтхек, name:zh=平泽市, name:zh-Hant=平澤市"	"{'name': '평택시', 'name:de': 'Pyeongtaek', 'name:en': 'Pyeongtaek', 'name:es': 'Pyeongtaek', 'name:et': 'Pyeongtaek', 'name:fr': 'Pyeongtaek', 'name:ja': '平沢市', 'name:ko': '평택시', 'name:ko-Hani': '平澤市', 'name:uk': 'Пгьонтхек', 'name:zh': '平泽市', 'name:zh-Hant': '平澤市', 'place': 'city', 'population': '489081', 'population:date': '2018-06-30', 'source:population': '통계청(KOSIS)', 'wikidata': 'Q42154', 'wikipedia': 'ko:평택시'}"
"node"	"415156460"	"용인시"	""	""	""	"Yongin"	""	"Q18459"	"int_name=Yongin, name:de=Yongin, name:en=Yongin, name:es=Yongin, name:et=Yongin, name:fr=Yongin, name:ja=竜仁市, name:ko=용인시, name:ko-Hani=龍仁市, name:pt=Yongin, name:zh=龍仁市"	"{'int_name': 'Yongin', 'name': '용인시', 'name:de': 'Yongin', 'name:en': 'Yongin', 'name:es': 'Yongin', 'name:et': 'Yongin', 'name:fr': 'Yongin', 'name:ja': '竜仁市', 'name:ko': '용인시', 'name:ko-Hani': '龍仁市', 'name:pt': 'Yongin', 'name:zh': '龍仁市', 'place': 'city', 'population': '1004081', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%9A%A9%EC%9D%B8%EC%8B%9C', 'wikidata': 'Q18459', 'wikipedia': 'en:Yongin'}"
"node"	"415157893"	"아산시"	""	""	""	"Asan"	""	"Q42114"	"int_name=Asan, name:de=Asan, name:en=Asan-si, name:es=Asan, name:et=Asan, name:fr=Asan, name:ja=牙山市, name:ko=아산시, name:ko-Hani=牙山市, name:ko-Latn=Asan-si, name:zh=牙山市"	"{'int_name': 'Asan', 'name': '아산시', 'name:de': 'Asan', 'name:en': 'Asan-si', 'name:es': 'Asan', 'name:et': 'Asan', 'name:fr': 'Asan', 'name:ja': '牙山市', 'name:ko': '아산시', 'name:ko-Hani': '牙山市', 'name:ko-Latn': 'Asan-si', 'name:zh': '牙山市', 'ncat': '교차로및지명', 'place': 'city', 'population': '327955', 'population:date': '2018', 'source': 'mp2osm', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%95%84%EC%82%B0%EC%8B%9C', 'wikidata': 'Q42114'}"
"node"	"415158162"	"천안시"	""	""	""	"Cheonan"	"Cheonan"	"Q42146"	"int_name=Cheonan, name:de=Cheonan, name:el=Τσόναν, name:en=Cheonan-si, name:es=Cheonan, name:et=Cheonan, name:fr=Cheonan, name:ja=天安市, name:ko=천안시, name:ko-Hani=天安市, name:ru=Чхонан, name:zh=天安市"	"{'int_name': 'Cheonan', 'name': '천안시', 'name:de': 'Cheonan', 'name:el': 'Τσόναν', 'name:en': 'Cheonan-si', 'name:es': 'Cheonan', 'name:et': 'Cheonan', 'name:fr': 'Cheonan', 'name:ja': '天安市', 'name:ko': '천안시', 'name:ko-Hani': '天安市', 'name:ru': 'Чхонан', 'name:zh': '天安市', 'place': 'city', 'population': '631531', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%B2%9C%EC%95%88%EC%8B%9C', 'wikidata': 'Q42146', 'wikipedia': 'en:Cheonan'}"
"node"	"415161922"	"공주시"	""	""	""	"Gongju"	"Gongju"	"Q42062"	"int_name=Gongju, name:de=Gongju, name:en=Gongju-si, name:es=Gongju, name:et=Gongju, name:fr=Gongju, name:ja=公州市, name:ko=공주시, name:ko-Hani=公州市, name:ru=Конджу, name:zh=公州市"	"{'int_name': 'Gongju', 'name': '공주시', 'name:de': 'Gongju', 'name:en': 'Gongju-si', 'name:es': 'Gongju', 'name:et': 'Gongju', 'name:fr': 'Gongju', 'name:ja': '公州市', 'name:ko': '공주시', 'name:ko-Hani': '公州市', 'name:ru': 'Конджу', 'name:zh': '公州市', 'ncat': '교차로및지명', 'place': 'city', 'population': '110428', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EA%B3%B5%EC%A3%BC%EC%8B%9C', 'wikidata': 'Q42062', 'wikipedia': 'ko:공주시'}"
"node"	"415161986"	"계룡시"	""	""	""	"Gyeryong"	"Gyeryong"	"Q42060"	"int_name=Gyeryong, name:de=Gyeryong, name:en=Gyeryong-si, name:es=Gyeryong, name:fr=Gyeryong, name:ja=鶏龍市, name:ko=계룡시, name:ko-Hani=鶏龍市, name:zh=雞龍市"	"{'int_name': 'Gyeryong', 'name': '계룡시', 'name:de': 'Gyeryong', 'name:en': 'Gyeryong-si', 'name:es': 'Gyeryong', 'name:fr': 'Gyeryong', 'name:ja': '鶏龍市', 'name:ko': '계룡시', 'name:ko-Hani': '鶏龍市', 'name:zh': '雞龍市', 'place': 'city', 'population': '44042', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EA%B3%84%EB%A3%A1%EC%8B%9C', 'wikidata': 'Q42060'}"
"node"	"415162581"	"김천시"	""	""	""	"Gimcheon"	""	"Q42078"	"int_name=Gimcheon, name:de=Gimcheon, name:en=Gimcheon-si, name:es=Gimcheon, name:et=Gimcheon, name:fr=Gimcheon, name:ja=金泉市, name:ko=김천시, name:ko-Hani=金泉市, name:ko-Latn=Gimcheon-si, name:zh=金泉市"	"{'int_name': 'Gimcheon', 'name': '김천시', 'name:de': 'Gimcheon', 'name:en': 'Gimcheon-si', 'name:es': 'Gimcheon', 'name:et': 'Gimcheon', 'name:fr': 'Gimcheon', 'name:ja': '金泉市', 'name:ko': '김천시', 'name:ko-Hani': '金泉市', 'name:ko-Latn': 'Gimcheon-si', 'name:zh': '金泉市', 'ncat': '교차로및지명', 'place': 'city', 'population': '143056', 'population:date': '2017', 'source': 'mp2osm', 'source:population': 'https://ko.wikipedia.org/wiki/%EA%B9%80%EC%B2%9C%EC%8B%9C', 'wikidata': 'Q42078'}"
"node"	"530848646"	"라선시"	""	""	""	"Rason, Rasŏn"	"Rason"	"Q221734"	"int_name=Rason, name:ar=راسون, name:cs=Rason, name:de=Rason, name:el=Ράσον, name:en=Rason, name:es=Rasŏn, name:et=Nasŏn, name:fr=Rasŏn, name:hu=Raszon, name:ja=羅先市, name:ko=라선시, name:ko-Hani=羅先市, name:ko-Latn=Rasŏn, name:lt=Rasonas, name:ru=Расон, name:uk=Насон, name:vi=La Thiên, name:zh=罗先市, name:zh-Hant=羅先市, official_name=라선특별시"	"{'alt_name:ru': 'Насон', 'int_name': 'Rason', 'name': '라선시', 'name:ar': 'راسون', 'name:cs': 'Rason', 'name:de': 'Rason', 'name:el': 'Ράσον', 'name:en': 'Rason', 'name:es': 'Rasŏn', 'name:et': 'Nasŏn', 'name:fr': 'Rasŏn', 'name:hu': 'Raszon', 'name:ja': '羅先市', 'name:ko': '라선시', 'name:ko-Hani': '羅先市', 'name:ko-Latn': 'Rasŏn', 'name:lt': 'Rasonas', 'name:ru': 'Расон', 'name:uk': 'Насон', 'name:vi': 'La Thiên', 'name:zh': '罗先市', 'name:zh-Hant': '羅先市', 'official_name': '라선특별시', 'official_name:ja': '羅先特別市', 'official_name:ko': '라선특별시', 'official_name:ko-Latn': ""Rasŏn T'ŭkpyŏlsi"", 'official_name:ko_hanja': '羅先特別市', 'official_name:zh': '罗先特别市', 'official_name:zh-Hant': '羅先特別市', 'old_name:cs': 'Radžin-Sonbong', 'old_name:ru': 'Унги', 'place': 'city', 'population': '196954', 'population:date': '2008', 'source:name:ru': 'Инструкция по русской передаче географических названий Кореи / Сост. Г. Е. Тихонова;Ред. Я. А. Миропольский. — М., 1972. — С. 18. — 500 экз.', 'source:population': 'https://unstats.un.org/unsd/demographic/sources/census/wphc/North_Korea/Final%20national%20census%20report.pdf', 'wikidata': 'Q221734', 'wikipedia': 'en:Rason'}"
"node"	"991650348"	"단천시"	""	""	""	""	""	"Q513537"	"int_name=Tanchon, name:de=Tanch'ŏn, name:en=Tanchon, name:es=Tanchon, name:et=Tanch’ŏn, name:fr=Tanchon, name:ja=端川, name:ko=단천시, name:ko-Hani=端川市, name:ru=Танчхон, name:zh=端川市"	"{'int_name': 'Tanchon', 'is_in:continent': 'Asia', 'is_in:country': 'North Korea', 'is_in:country_code': 'KP', 'name': '단천시', 'name:de': ""Tanch'ŏn"", 'name:en': 'Tanchon', 'name:es': 'Tanchon', 'name:et': 'Tanch’ŏn', 'name:fr': 'Tanchon', 'name:ja': '端川', 'name:ko': '단천시', 'name:ko-Hani': '端川市', 'name:ru': 'Танчхон', 'name:zh': '端川市', 'place': 'city', 'population': '345875', 'population:date': '2008', 'source:population': 'https://ko.wikipedia.org/wiki/%EB%8B%A8%EC%B2%9C%EC%8B%9C', 'wikidata': 'Q513537', 'wikipedia': 'en:Tanchon'}"
"node"	"1831812850"	"인천"	""	""	""	"Inchon"	"Inchon"	"Q20934"	"name:cs=Inčchon, name:da=Incheon, name:de=Incheon, name:el=Ίντσον, name:en=Incheon, name:et=Incheon, name:fr=Inchon, name:he=אינצ'ון, name:ja=仁川, name:ko=인천, name:ko-Hani=仁川, name:lt=Inčonas, name:oc=Inchon, name:ru=Инчхон, name:uk=Інчхон, name:zh=仁川, official_name=인천광역시"	"{'name': '인천', 'name:cs': 'Inčchon', 'name:da': 'Incheon', 'name:de': 'Incheon', 'name:el': 'Ίντσον', 'name:en': 'Incheon', 'name:et': 'Incheon', 'name:fr': 'Inchon', 'name:he': ""אינצ'ון"", 'name:ja': '仁川', 'name:ko': '인천', 'name:ko-Hani': '仁川', 'name:lt': 'Inčonas', 'name:oc': 'Inchon', 'name:ru': 'Инчхон', 'name:uk': 'Інчхон', 'name:zh': '仁川', 'official_name': '인천광역시', 'official_name:en': 'Incheon Metropolitan City', 'official_name:ja': '仁川広域市', 'official_name:ko-Hani': '仁川廣域市', 'official_name:ko-Latn': 'Incheon-gwangyeoksi', 'official_name:zh': '仁川广域市', 'official_name:zh-Hant': '仁川廣域市', 'place': 'city', 'population': '2953883', 'population:date': '2018-06-30', 'source:name:oc': 'Lo Congrès', 'source:population': '통계청(KOSIS)', 'wikidata': 'Q20934', 'wikipedia': 'ko:인천광역시'}"
"node"	"1912558035"	"안양시"	""	""	""	""	""	"Q42120"	"int_name=Anyang, name:de=Anyang, name:en=Anyang, name:es=Anyang, name:et=Anyang, name:fr=Anyang, name:ja=安養市, name:ko=안양시, name:ko-Hani=安養市, name:lt=Anjangas, name:zh=安养市, name:zh-Hant=安養市"	"{'int_name': 'Anyang', 'name': '안양시', 'name:de': 'Anyang', 'name:en': 'Anyang', 'name:es': 'Anyang', 'name:et': 'Anyang', 'name:fr': 'Anyang', 'name:ja': '安養市', 'name:ko': '안양시', 'name:ko-Hani': '安養市', 'name:lt': 'Anjangas', 'name:zh': '安养市', 'name:zh-Hant': '安養市', 'place': 'city', 'population': '587764', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%95%88%EC%96%91%EC%8B%9C', 'wikidata': 'Q42120', 'wikipedia': 'en:Anyang, Gyeonggi'}"
"node"	"1912558038"	"부천시"	""	""	""	"Bucheon"	""	"Q42099"	"int_name=Bucheon, name:cs=Pučchon, name:de=Bucheon, name:el=Μπούτσον, name:en=Bucheon, name:es=Bucheon, name:et=Bucheon, name:fr=Bucheon, name:ja=富川市, name:ko=부천시, name:ko-Hani=富川市, name:zh=富川市"	"{'alt_name:cs': 'Bučchon', 'int_name': 'Bucheon', 'name': '부천시', 'name:cs': 'Pučchon', 'name:de': 'Bucheon', 'name:el': 'Μπούτσον', 'name:en': 'Bucheon', 'name:es': 'Bucheon', 'name:et': 'Bucheon', 'name:fr': 'Bucheon', 'name:ja': '富川市', 'name:ko': '부천시', 'name:ko-Hani': '富川市', 'name:zh': '富川市', 'place': 'city', 'population': '849361', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EB%B6%80%EC%B2%9C%EC%8B%9C', 'wikidata': 'Q42099', 'wikipedia': 'en:Bucheon'}"
"node"	"1912558046"	"가평군"	""	""	""	""	""	"Q50203"	"int_name=Gapyeong, name:de=Gapyeong, name:en=Gapyeong, name:es=Gapyeong, name:fr=Gapyeong, name:ja=加平郡, name:ko=가평군, name:ko-Hani=加平郡, name:zh=加平郡"	"{'int_name': 'Gapyeong', 'name': '가평군', 'name:de': 'Gapyeong', 'name:en': 'Gapyeong', 'name:es': 'Gapyeong', 'name:fr': 'Gapyeong', 'name:ja': '加平郡', 'name:ko': '가평군', 'name:ko-Hani': '加平郡', 'name:zh': '加平郡', 'place': 'city', 'population': '60233', 'population:date': '2020', 'source:population': '통계청(KOSIS)', 'wikidata': 'Q50203'}"
"node"	"1912558055"	"광명시"	""	""	""	"Gwangmyeong"	""	"Q42066"	"int_name=Gwangmyeong, name:de=Gwangmyeong, name:en=Gwangmyeong, name:es=Gwangmyeong, name:et=Gwangmyeong, name:fr=Gwangmyeong, name:ja=光明市, name:ko=광명시, name:ko-Hani=光明市, name:zh=光明市"	"{'int_name': 'Gwangmyeong', 'name': '광명시', 'name:de': 'Gwangmyeong', 'name:en': 'Gwangmyeong', 'name:es': 'Gwangmyeong', 'name:et': 'Gwangmyeong', 'name:fr': 'Gwangmyeong', 'name:ja': '光明市', 'name:ko': '광명시', 'name:ko-Hani': '光明市', 'name:zh': '光明市', 'place': 'city', 'population': '298116', 'population:date': '2020', 'source:population': 'source:population=통계청(KOSIS)', 'wikidata': 'Q42066', 'wikipedia': 'en:Gwangmyeong'}"
"node"	"1912558057"	"시흥시"	""	""	""	"Siheung"	""	"Q42113"	"int_name=Siheung, name:de=Siheung, name:en=Siheung, name:es=Siheung, name:et=Siheung, name:fr=Siheung, name:ja=始興市, name:ko=시흥시, name:ko-Hani=始興市, name:zh=始兴市, name:zh-Hant=始興市"	"{'int_name': 'Siheung', 'name': '시흥시', 'name:de': 'Siheung', 'name:en': 'Siheung', 'name:es': 'Siheung', 'name:et': 'Siheung', 'name:fr': 'Siheung', 'name:ja': '始興市', 'name:ko': '시흥시', 'name:ko-Hani': '始興市', 'name:zh': '始兴市', 'name:zh-Hant': '始興市', 'place': 'city', 'population': '398389', 'population:date': '2016', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%8B%9C%ED%9D%A5%EC%8B%9C', 'wikidata': 'Q42113', 'wikipedia': 'en:Siheung'}"
"node"	"1946549941"	"덕천시"	""	""	""	"Tokchon, Tŏkch'ŏn"	"Tokchon"	"Q715931"	"int_name=Tokchon, name:de=Tokchon, name:en=Tokchon, name:es=Tokchon, name:et=Tŏkch'ŏn, name:fr=Tokchon, name:ja=徳川市, name:ko=덕천시, name:ko-Hani=德川市, name:ru=Токчхон, name:zh=德川市"	"{'int_name': 'Tokchon', 'name': '덕천시', 'name:de': 'Tokchon', 'name:en': 'Tokchon', 'name:es': 'Tokchon', 'name:et': ""Tŏkch'ŏn"", 'name:fr': 'Tokchon', 'name:ja': '徳川市', 'name:ko': '덕천시', 'name:ko-Hani': '德川市', 'name:ru': 'Токчхон', 'name:zh': '德川市', 'old_name:de': 'Toktschön', 'place': 'city', 'population': '237133', 'population:date': '2008', 'source:population': 'https://ko.wikipedia.org/wiki/%EB%8D%95%EC%B2%9C%EC%8B%9C', 'wikidata': 'Q715931', 'wikipedia': 'en:Tokchon'}"
"node"	"1967131653"	"희천시"	""	""	""	""	""	"Q698719"	"int_name=Huichon, name:de=Huichon, name:en=Huichon, name:es=Huichon, name:et=Hŭich'ŏn, name:fr=Huichon, name:ja=熙川市, name:ko=희천시, name:ko-Hani=熙川市, name:ru=Хичхон, name:vi=Hy Xuyên, name:zh=熙川市"	"{'alt_name:vi': 'Hi Xuyên;Huichon', 'int_name': 'Huichon', 'name': '희천시', 'name:de': 'Huichon', 'name:en': 'Huichon', 'name:es': 'Huichon', 'name:et': ""Hŭich'ŏn"", 'name:fr': 'Huichon', 'name:ja': '熙川市', 'name:ko': '희천시', 'name:ko-Hani': '熙川市', 'name:ru': 'Хичхон', 'name:vi': 'Hy Xuyên', 'name:zh': '熙川市', 'old_name:de': 'Hitschon', 'place': 'city', 'population': '168180', 'population:date': '2008', 'source:population': 'https://ko.wikipedia.org/wiki/%ED%9D%AC%EC%B2%9C%EC%8B%9C', 'wikidata': 'Q698719'}"
"node"	"2800319514"	"철원군"	""	""	""	""	""	"Q50329"	"name:de=Cheorwon, name:en=Cheorwon, name:es=Cheorwon, name:fr=Cheorwon, name:ja=鉄原郡, name:ko=철원군, name:ko-Hani=鐵原郡, name:ko-Latn=Cheorwon-gun, name:zh=铁原郡, name:zh-Hant=鐵原郡"	"{'name': '철원군', 'name:de': 'Cheorwon', 'name:en': 'Cheorwon', 'name:es': 'Cheorwon', 'name:fr': 'Cheorwon', 'name:ja': '鉄原郡', 'name:ko': '철원군', 'name:ko-Hani': '鐵原郡', 'name:ko-Latn': 'Cheorwon-gun', 'name:zh': '铁原郡', 'name:zh-Hant': '鐵原郡', 'note': 'Another one Cheorwon gun locate at North Korea because of 38°N line', 'place': 'city', 'population': '47391', 'population:date': '2017', 'source:population': 'https://ko.wikipedia.org/wiki/%EC%B2%A0%EC%9B%90%EA%B5%B0_(%EB%82%A8)', 'wikidata': 'Q50329', 'wikipedia': 'ko:철원군 (남)'}"
"node"	"3428290497"	"당진시"	""	""	""	"Dangjin"	""	"Q42089"	"int_name=Dangjin, name:de=Dangjin, name:en=Dangjin-si, name:es=Dangjin, name:et=Dangjin, name:fr=Dangjin, name:ja=唐津市, name:ja-Hira=たんじんし, name:ko=당진시, name:ko-Hani=唐津市, name:ru=Танджин, name:zh=唐津市"	"{'int_name': 'Dangjin', 'name': '당진시', 'name:de': 'Dangjin', 'name:en': 'Dangjin-si', 'name:es': 'Dangjin', 'name:et': 'Dangjin', 'name:fr': 'Dangjin', 'name:ja': '唐津市', 'name:ja-Hira': 'たんじんし', 'name:ko': '당진시', 'name:ko-Hani': '唐津市', 'name:ru': 'Танджин', 'name:zh': '唐津市', 'place': 'city', 'population': '166630', 'population:date': '2016', 'source:population': 'https://ko.wikipedia.org/wiki/%EB%8B%B9%EC%A7%84%EC%8B%9C', 'wikidata': 'Q42089', 'wikipedia': 'ko:당진시'}"
