"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Camp Municipal de Futbol"	"Camp Municipal de Futbol"						
"Camp Mitjà"	"Camp Mitjà"						
"Coma de Tortuga"	"Coma de Tortuga"						
"Coma d'en Cànaves"	"Coma d'en Cànaves"						
"Coma de Sos Sastres"	"Coma de Sos Sastres"						
"Camp de Vol Paramotor"	"Camp de Vol Paramotor"						
"Obaga de Castellarnau"	"Obaga de Castellarnau"						
"Coma de Farrera"	"Coma de Farrera"						
"Coma de Burg"	"Coma de Burg"						
"Barranc de Cabrils"	"Barranc de Cabrils"						
"Barranc de la Molina del Gravat"	"Barranc de la Molina del Gravat"						
"Barranc de la Font de les Costes"	"Barranc de la Font de les Costes"						
"Barranc de Serret"	"Barranc de Serret"						
"Barranc de la Coma de Farrera"	"Barranc de la Coma de Farrera"						
"Barranc de l'Abeurador"	"Barranc de l'Abeurador"						
"Barranc de la Font Negra"	"Barranc de la Font Negra"						
"Obaga dels Tres Plans"	"Obaga dels Tres Plans"						
"Cal Sant Pare"	"Cal Sant Pare"						
"Camp de Futbol Municipal de Ripoll"	"Camp de Futbol Municipal de Ripoll"						
"Cal Menut"	"Cal Menut"						
"Obaga de les Corts"	"Obaga de les Corts"						
"Escola Joan Maragall"	"Escola Joan Maragall"			"Escola Joan Maragall"		"Catalonia school"	"Q111283643"
"Cal Carlí"	"Cal Carlí"						
"Cal Nap"	"Cal Nap"						
"Cal Campo"	"Cal Campo"						
"Cal Mariana"	"Cal Mariana"						
"Camp de Terme"	"Camp de Terme"						
"Tossal del Nen"	"Tossal del Nen"						
"Cal Morer"	"Cal Morer"						
"Cal Trepat de Baix"	"Cal Trepat de Baix"						
"Cal Trepat de Dalt"	"Cal Trepat de Dalt"						
"Cal Daurador"	"Cal Daurador"						
"Coma d'Orca"	"Coma d'Orca"						
"Cal Martí de la Serra"	"Cal Martí de la Serra"						
"Cal Tallador"	"Cal Tallador"						
"Escola Municipal de Música Agramunt"	"Escola Municipal de Música Agramunt"						
"Tossal de les Peixeres"	"Tossal de les Peixeres"						
"Tossal de Sant Roc"	"Tossal de Sant Roc"						
"Escola Montclar d'Urgell"	"Escola Montclar d'Urgell"						
"Cal Portal"	"Cal Portal"						
"Cal Sarri Nou"	"Cal Sarri Nou"						
"Cal Pujol Nou"	"Cal Pujol Nou"						
"Cal Pujol Vell"	"Cal Pujol Vell"						
"Cal Gomis"	"Cal Gomis"						
"Escola Macià-Companys"	"Escola Macià-Companys"						
"Cal Guasc"	"Cal Guasc"						
"Cal Pometa"	"Cal Pometa"						
"Cal Batista"	"Cal Batista"						
"Tossal de Sant Jordi"	"Tossal de Sant Jordi"						
"Obaga de la Figuereta"	"Obaga de la Figuereta"						
"Obaga de l'Altera"	"Obaga de l'Altera"						
"Obaga de Santa Margarida"	"Obaga de Santa Margarida"						
"Obaga dels Terrers"	"Obaga dels Terrers"						
"Barranc dels Canemars"	"Barranc dels Canemars"						
"Barranc de les Vinyes de Rúbies"	"Barranc de les Vinyes de Rúbies"						
"Coma del Cap de Port"	"Coma del Cap de Port"						
"Coma de l'Estany Negre"	"Coma de l'Estany Negre"						
"Coma d'Aiguabella"	"Coma d'Aiguabella"						
"Coma de Peguera"	"Coma de Peguera"						
"Obaga de Mosquera"	"Obaga de Mosquera"						
"Coma de l'Abeller"	"Coma de l'Abeller"						
"Barranc de La Solana"	"Barranc de La Solana"						
"Barranc de Gavarro"	"Barranc de Gavarro"						
"Barranc de Ratera"	"Barranc de Ratera"						
"Obaga de la Creu del Codó"	"Obaga de la Creu del Codó"						
"Tossal de les Cases"	"Tossal de les Cases"						
"Tossal de la Massa"	"Tossal de la Massa"						
"Tossal de Sant Andreu"	"Tossal de Sant Andreu"						
"Cal Sastre Barat"	"Cal Sastre Barat"						
"Tossal de Sant Corneli"	"Tossal de Sant Corneli"						
"Obaga de la Corriu"	"Obaga de la Corriu"						
"Camp dels Camps"	"Camp dels Camps"						
"Cal Maçaners"	"Cal Maçaners"						
"Tossal de les Forques"	"Tossal de les Forques"						
"Obaga de Montcalb"	"Obaga de Montcalb"						
"Cim Blanc"	"Cim Blanc"						
"Cal Jardí"	"Cal Jardí"						
"Cal Badia"	"Cal Badia"						
"Barranc De Can Sans"	"Barranc De Can Sans"						
"Cal Paler"	"Cal Paler"						
"Cal Xato"	"Cal Xato"						
"Cal Curro de Soler"	"Cal Curro de Soler"						
"Cal Tramusser"	"Cal Tramusser"						
"Camp de bàsquet"	"Camp de bàsquet"						
"Escola Infantil Ninos"	"Escola Infantil Ninos"						
"Cal Gros de Tallanassos"	"Cal Gros de Tallanassos"						
"Col·legi Sagrat Cor"	"Col·legi Sagrat Cor"						
"Cal Narcís"	"Cal Narcís"						
"Cal Bitxac"	"Cal Bitxac"						
"Cal Calavera"	"Cal Calavera"						
"Coma Ermada"	"Coma Ermada"						
"Santuari de la Mare de Déu de la Devesa"	"Santuari de la Mare de Déu de la Devesa"						
"Camp de la Perola"	"Camp de la Perola"						
"Camp del Molí"	"Camp del Molí"						
"Obaga de Canelles"	"Obaga de Canelles"						
"Tossal de la Masia"	"Tossal de la Masia"						
"Tossal de Pas"	"Tossal de Pas"						
"Escola Leandre Cristòfol"	"Escola Leandre Cristòfol"			"Escola Leandre Cristòfol - ZER Montsec"		"Catalonia school"	"Q111308323"
"Coma de Franca"	"Coma de Franca"						
"Tossal de Guardialta"	"Tossal de Guardialta"						
"Tossal dels Tocs"	"Tossal dels Tocs"						
"Obaga d'Alberola"	"Obaga d'Alberola"						
"Obaga del Convent"	"Obaga del Convent"						
"Obaga de les Parets"	"Obaga de les Parets"						
"Obaga de Blancafort"	"Obaga de Blancafort"						
"Tossal de la Quadra"	"Tossal de la Quadra"						
"Barranc de Matamala"	"Barranc de Matamala"						
"Barranc de Sant Salvador"	"Barranc de Sant Salvador"						
"Barranc del Molí de Boix"	"Barranc del Molí de Boix"						
"Barranc d'Antillac"	"Barranc d'Antillac"						
"Barranc del Miquel"	"Barranc del Miquel"						
"Barranc de la Plana"	"Barranc de la Plana"						
"Barranc del Sil"	"Barranc del Sil"						
"Barranc d'Aguilar"	"Barranc d'Aguilar"						
"Cal Laberint"	"Cal Laberint"						
"Cal Menescal"	"Cal Menescal"						
"Cal Galzeran"	"Cal Galzeran"						
"Cal Capellà"	"Cal Capellà"						
"Cal Caiot"	"Cal Caiot"						
"Carena de l'Hostal"	"Carena de l'Hostal"						
"Coma Mitjana"	"Coma Mitjana"						
"Carena de Vila-rasa"	"Carena de Vila-rasa"						
"Carena de Can Cabanes"	"Carena de Can Cabanes"						
"Carena dels Ponts"	"Carena dels Ponts"						
"Carena de les Cases"	"Carena de les Cases"						
"Carena del Castell"	"Carena del Castell"						
"Carena del Cingle dels Corbs"	"Carena del Cingle dels Corbs"						
"Carena de la Sala"	"Carena de la Sala"						
"Cim de la Pastera"	"Cim de la Pastera"						
"Obaga de Malmercat"	"Obaga de Malmercat"						
"Cal Portaler"	"Cal Portaler"						
"Obaga de Barruera"	"Obaga de Barruera"						
"Obaga de Soriguera"	"Obaga de Soriguera"						
"Tossal de la Font Grossa"	"Tossal de la Font Grossa"						
"Barranc de l'Entrant del Bosc"	"Barranc de l'Entrant del Bosc"						
"Barranc de Mencui"	"Barranc de Mencui"						
"Barranc del Cós"	"Barranc del Cós"						
"Barranc de les Comes del Rubió"	"Barranc de les Comes del Rubió"						
"Barranc del Pla de la Rata"	"Barranc del Pla de la Rata"						
"Barranc de les Mulleres"	"Barranc de les Mulleres"						
"Barranc de la Font del Llop"	"Barranc de la Font del Llop"						
"Barranc de les Solanes"	"Barranc de les Solanes"						
"Cal Capità"	"Cal Capità"						
"Escola Brianxa"	"Escola Brianxa"			"Centre educatiu privat Brianxa"		"private educational institution in Catalonia"	"Q111595546"
"Escola La Roureda"	"Escola La Roureda"			"Escola La Roureda"		"Catalonia school"	"Q111339409"
"Cal Marxa"	"Cal Marxa"						
"Cal Borni"	"Cal Borni"						
"Cal Vers"	"Cal Vers"						
"Tossal Llisol"	"Tossal Llisol"						
"Cal Querot"	"Cal Querot"						
"Cal Caixo"	"Cal Caixo"						
"Cal Pauló de la Muntanya"	"Cal Pauló de la Muntanya"						
"Cal Corrent"	"Cal Corrent"						
"Cal Xotis"	"Cal Xotis"						
"Cal Clic"	"Cal Clic"						
"Cal Rodó"	"Cal Rodó"						
"Cal Pere Tutor"	"Cal Pere Tutor"						
"Cal Negre del Portet"	"Cal Negre del Portet"						
"Cal Felip del Cap del Roc"	"Cal Felip del Cap del Roc"						
"Cal Griera"	"Cal Griera"						
"Escola vella"	"Escola vella"						
"Camp de les Puntes"	"Camp de les Puntes"						
"Camp Llarg"	"Camp Llarg"						
"Cal Tet d'Onyar"	"Cal Tet d'Onyar"						
"Cal Ferrer Mula"	"Cal Ferrer Mula"						
"Cal Frigoler"	"Cal Frigoler"						
"Carena del Ferró"	"Carena del Ferró"						
"Camp d'en Barraca"	"Camp d'en Barraca"						
"Cal Sentinella"	"Cal Sentinella"						
"Camp de Santa Margarida"	"Camp de Santa Margarida"						
"Camp de la Sella"	"Camp de la Sella"						
"Carena de Cal Ca"	"Carena de Cal Ca"						
"Cal Ca"	"Cal Ca"						
"Cal Duc"	"Cal Duc"						
"Cal Nazari"	"Cal Nazari"						
"Coma de Llop"	"Coma de Llop"						
"Obaga de Can Móra"	"Obaga de Can Móra"						
"Escola Cor de Maria"	"Escola Cor de Maria"			"Centre educatiu privat Cor de Maria"		"private educational institution in Catalonia"	"Q111595473"
"Escola Soler de Vilardell"	"Escola Soler de Vilardell"						
"Escola Soler de Vilardell"	"Escola Soler de Vilardell"			"Escola Soler de Vilardell"		"Catalonia school"	"Q111339433"
"Camp d'Esports"	"Camp d'Esports"						
"Escola l'Avet Roig"	"Escola l'Avet Roig"			"Centre educatiu privat L'Avet Roig"		"private educational institution in Catalonia"	"Q111595586"
"Escola Montnegre"	"Escola Montnegre"			"Escola Montnegre"		"Catalonia school"	"Q111339066"
"Escola Bressol"	"Escola Bressol"						
"Escola Rocalba"	"Escola Rocalba"			"Escola Rocalba"		"Catalonia school"	"Q111283653"
"Camp de les Codines"	"Camp de les Codines"						
"Cal Carreter Gris"	"Cal Carreter Gris"						
"Cal Sastre Pobre"	"Cal Sastre Pobre"						
"Camp d'en Torrella"	"Camp d'en Torrella"						
"Camp d'en Vidal"	"Camp d'en Vidal"						
"Camp de Mestre Miquel"	"Camp de Mestre Miquel"						
"Camp d'en Bosc"	"Camp d'en Bosc"						
"Camp d'en Bover"	"Camp d'en Bover"						
"Col·legi de Sant Domingo"	"Col·legi de Sant Domingo"						
"Col·legi Concertat Bisbe Verger"	"Col·legi Concertat Bisbe Verger"						
"Col·legi Blai Bonet"	"Col·legi Blai Bonet"						
"Escola de Santa Maria del Mar"	"Escola de Santa Maria del Mar"						
"Coma Llarga"	"Coma Llarga"						
"Escola de ses Roques"	"Escola de ses Roques"						
"Obaga de Can Torrella"	"Obaga de Can Torrella"						
"Carena de la Serp"	"Carena de la Serp"						
"Carena del Roure Monjo"	"Carena del Roure Monjo"						
"Obaga dels Oms"	"Obaga dels Oms"						
"Carena del Teix"	"Carena del Teix"						
"Escola Font de l'Orpina"	"Escola Font de l'Orpina"			"Escola Font de l'Orpina"		"Catalonia school"	"Q111339357"
"Escola Pau Casals"	"Escola Pau Casals"			"Escola Pau Casals"		"Catalonia school"	"Q111338945"
"Carena de la Coma d'Aumà"	"Carena de la Coma d'Aumà"						
"Obaga del Castellet"	"Obaga del Castellet"						
"Cal Salvés"	"Cal Salvés"						
"Obaga de Cal Cervera"	"Obaga de Cal Cervera"						
"Cal Gavarra"	"Cal Gavarra"						
"Obaga del Pastoret"	"Obaga del Pastoret"						
"Cal Pere Castell"	"Cal Pere Castell"						
"Cal Pinyer"	"Cal Pinyer"						
"Cal Calveres"	"Cal Calveres"						
"Cal Rebotit"	"Cal Rebotit"						
"Carena de l'Obaga"	"Carena de l'Obaga"						
"Obaga de la Fusta"	"Obaga de la Fusta"						
"Obaga dels Bullidors"	"Obaga dels Bullidors"						
"Cal Segre"	"Cal Segre"						
"Tossal Pelat"	"Tossal Pelat"						
"Cal Saurina"	"Cal Saurina"						
"Cal Majoral"	"Cal Majoral"						
"Cal Ballesta"	"Cal Ballesta"						
"Cal Savoia"	"Cal Savoia"						
"Cal Nico"	"Cal Nico"						
"Cal l'Hermínia"	"Cal l'Hermínia"						
"Cal Griva"	"Cal Griva"						
"Cal Barjola"	"Cal Barjola"						
"Carena del Viver"	"Carena del Viver"						
"Carena de Sant Miquel"	"Carena de Sant Miquel"						
"Cal Vidrier"	"Cal Vidrier"						
"Coma d'Aiats"	"Coma d'Aiats"						
"Cal Masover de la Bertrana"	"Cal Masover de la Bertrana"						
"Santuari de la Mare de Déu de Cabrera"	"Santuari de la Mare de Déu de Cabrera"						
"Coma Sentinella"	"Coma Sentinella"						
"Coma dels Marrans"	"Coma dels Marrans"						
"Obaga de la Bòfia"	"Obaga de la Bòfia"						
"Cal Borrec"	"Cal Borrec"						
"Obaga dels Galls"	"Obaga dels Galls"						
"Tossal d'Estivella"	"Tossal d'Estivella"						
"Obaga del Pla del Bosc"	"Obaga del Pla del Bosc"						
"Obaga de Coll de Port"	"Obaga de Coll de Port"						
"Cal Cameta Nou"	"Cal Cameta Nou"						
"Cal Guerra"	"Cal Guerra"						
"Camp Vell de Banyoles"	"Camp Vell de Banyoles"						
"Camp Nou de Banyoles"	"Camp Nou de Banyoles"						
"Escola Pla de l'Ametller"	"Escola Pla de l'Ametller"			"Escola Pla de l'Ametller"		"Catalonia school"	"Q111282930"
"Escola Bressol La Balca"	"Escola Bressol La Balca"						
"Escola Camins"	"Escola Camins"			"Escola Camins"		"Catalonia school"	"Q111283834"
"Camp Vell"	"Camp Vell"						
"Escola La Draga"	"Escola La Draga"			"Escola La Draga"		"Catalonia school"	"Q111283761"
"Escola de la Vila Baldiri Reixac"	"Escola de la Vila Baldiri Reixac"			"Escola de la Vila Baldiri Reixac, La Vila"		"Catalonia school"	"Q111282931"
"Cal Drac (Punt Jove)"	"Cal Drac (Punt Jove)"						
"Escola Can Puig"	"Escola Can Puig"			"Escola Can Puig"		"Catalonia school"	"Q111283749"
"Escola Joan Miró"	"Escola Joan Miró"			"Escola Joan Miró"		"Catalonia school"	"Q111339075"
"Escola Els Quatre Vents"	"Escola Els Quatre Vents"			"Escola Els Quatre Vents"		"Catalonia school"	"Q111339416"
"Escola Jacint Verdaguer"	"Escola Jacint Verdaguer"			"Escola Jacint Verdaguer"		"Catalonia school"	"Q111338559"
"Camp de Futbol Canovelles"	"Camp de Futbol Canovelles"						
"Escola Congost"	"Escola Congost"			"Escola Congost"		"Catalonia school"	"Q111339136"
"Cal Candi"	"Cal Candi"						
"Cal Corraler"	"Cal Corraler"						
"Cal Cremat"	"Cal Cremat"						
"Cal Xeixa"	"Cal Xeixa"						
"Cal Conillera"	"Cal Conillera"						
"Cal Rossell"	"Cal Rossell"						
"Cal Xerric"	"Cal Xerric"						
"Cal Romagosa de Torrelletes"	"Cal Romagosa de Torrelletes"						
"Cal Cabra"	"Cal Cabra"						
"Cal Viudes"	"Cal Viudes"						
"Coma Pineda"	"Coma Pineda"						
"Cal Cassanyes"	"Cal Cassanyes"						
"Camp dels Agullons"	"Camp dels Agullons"						
"Camp de les Vinyes"	"Camp de les Vinyes"						
"Camp de Pelitre"	"Camp de Pelitre"						
"Camp del Sala"	"Camp del Sala"						
"Camp de Mas Pagès"	"Camp de Mas Pagès"						
"Barranc de la Fos"	"Barranc de la Fos"						
"Barranc de la Dona"	"Barranc de la Dona"						
"Barranc de la Parrella"	"Barranc de la Parrella"						
"Barranc de la Bassa Seca"	"Barranc de la Bassa Seca"						
"Barranc de les Albardes"	"Barranc de les Albardes"						
"Barranc de la Torta"	"Barranc de la Torta"						
"Barranc d'Ambròs"	"Barranc d'Ambròs"						
"Barranc de la Falaguera"	"Barranc de la Falaguera"						
"Barranc del Gall"	"Barranc del Gall"						
"Barranc Roig"	"Barranc Roig"						
"Barranc del Finestrat"	"Barranc del Finestrat"						
"Barranc del Bosquet"	"Barranc del Bosquet"						
"Barranc de les Coves"	"Barranc de les Coves"						
"Cal Dibuixant"	"Cal Dibuixant"						
"Camp de Futbol zona Sud"	"Camp de Futbol zona Sud"						
"Escola Col·legis Nous"	"Escola Col·legis Nous"			"Escola Col·legis Nous"		"Catalonia school"	"Q111338698"
"Escola Montseny"	"Escola Montseny"			"Escola Montseny"		"Catalonia school"	"Q111339086"
"Escola Sant Jordi"	"Escola Sant Jordi"			"Escola Sant Jordi"		"Catalonia school"	"Q111338981"
"Escola Joan Salvat Papasseit"	"Escola Joan Salvat Papasseit"			"Escola Joan Salvat Papasseit"		"Catalonia school"	"Q111338700"
"Escola Can Besora"	"Escola Can Besora"			"Escola Can Besora"		"Catalonia school"	"Q111339268"
"Escola Bressol Els Pinetons"	"Escola Bressol Els Pinetons"						
"Escola Bressol El Petit Moll de Can Pacià"	"Escola Bressol El Petit Moll de Can Pacià"						
"Escola Joan Abelló"	"Escola Joan Abelló"			"Escola Joan Abelló"		"Catalonia school"	"Q111339234"
"Camp de Tir al Plat"	"Camp de Tir al Plat"						
"Escola Sant Vicenç"	"Escola Sant Vicenç"			"Escola Sant Vicenç"		"Catalonia school"	"Q111338974"
"Escola Cal Músic"	"Escola Cal Músic"			"Escola Cal Músic"		"Catalonia school"	"Q111339341"
"Escola del Bosc"	"Escola del Bosc"			"Escola del Bosc"		"Catalonia school"	"Q111338699"
"Escola Municipal Educació Especial Can Vila"	"Escola Municipal Educació Especial Can Vila"						
"Cal Rajoler"	"Cal Rajoler"						
"Coma d'en Grec"	"Coma d'en Grec"						
"Coma de ses Egües"	"Coma de ses Egües"						
"Col·legi Santíssima Trinitat"	"Col·legi Santíssima Trinitat"						
"Cal Mero"	"Cal Mero"						
"Cal Carola"	"Cal Carola"						
"Escola Can Coll"	"Escola Can Coll"			"Escola Can Coll"		"Catalonia school"	"Q111339363"
"Cal Pau Valent"	"Cal Pau Valent"						
"Camp municipal Can Roig"	"Camp municipal Can Roig"						
"Escola Pública Sant Martí"	"Escola Pública Sant Martí"			"Escola Sant Martí"		"Catalonia school"	"Q111338943"
"Camp de les Illes"	"Camp de les Illes"						
"Cim del Pou Nou"	"Cim del Pou Nou"						
"Cim del Pou Vell"	"Cim del Pou Vell"						
"Carena de la Besa"	"Carena de la Besa"						
"Carena dels Roures"	"Carena dels Roures"						
"Barranc de l'Empedrada"	"Barranc de l'Empedrada"						
"Barranc de l'Avellanar"	"Barranc de l'Avellanar"						
"Barranc dels Racons"	"Barranc dels Racons"						
"Barranc de la Canal"	"Barranc de la Canal"						
"Barranc de la Pobla"	"Barranc de la Pobla"						
"Barranc de Bel"	"Barranc de Bel"						
"Barranc del Pregó"	"Barranc del Pregó"						
"Barranc del Solà d'en Brull"	"Barranc del Solà d'en Brull"						
"Barranc del Ferro"	"Barranc del Ferro"						
"Barranc del Fitó"	"Barranc del Fitó"						
"Barranc de la Ronyosa"	"Barranc de la Ronyosa"						
"Barranc de Castellar"	"Barranc de Castellar"						
"Barranc d'en Ferri"	"Barranc d'en Ferri"						
"Camp de Santa Maria"	"Camp de Santa Maria"						
"Escola La Torreta"	"Escola La Torreta"			"Escola La Torreta"		"Catalonia school"	"Q111339091"
"Escola Bressol La Torreta"	"Escola Bressol La Torreta"						
"Escola Pilar Mestres-Jaume Torrens"	"Escola Pilar Mestres-Jaume Torrens"			"Escola Pilar Mestres-Jaume Torrens"		"Catalonia school"	"Q111338769"
"Camp de futbol municipal de Santa Agnès"	"Camp de futbol municipal de Santa Agnès"						
"Tossal de la Vila"	"Tossal de la Vila"						
"Tossal de la Canà"	"Tossal de la Canà"						
"Tossal de la Bandereta"	"Tossal de la Bandereta"						
"Tossal d'en Fos"	"Tossal d'en Fos"						
"Tossal del Mas Roig"	"Tossal del Mas Roig"						
"Tossal del Coix"	"Tossal del Coix"						
"Tossal de Saragossa"	"Tossal de Saragossa"						
"Tossal de la Talaia"	"Tossal de la Talaia"						
"Tossal de la Bassa"	"Tossal de la Bassa"						
"Col·legi Rural Agrupat la Serra"	"Col·legi Rural Agrupat la Serra"						
"Barranc de la Roca Roja"	"Barranc de la Roca Roja"						
"Barranc de Gil"	"Barranc de Gil"						
"Barranc de les Voltes"	"Barranc de les Voltes"						
"Cal Negret"	"Cal Negret"						
"Carena de l'Obaga Fosca"	"Carena de l'Obaga Fosca"						
"Cal Maiol"	"Cal Maiol"						
"Cal Mestres"	"Cal Mestres"						
"Cal Peret Xic"	"Cal Peret Xic"						
"Cal Cansalada"	"Cal Cansalada"						
"Cal Rata"	"Cal Rata"						
"Cal Casteller"	"Cal Casteller"						
"Cal Brancal"	"Cal Brancal"						
"Cal General Xic"	"Cal General Xic"						
"Carena de la Torre"	"Carena de la Torre"						
"Cal Castellar"	"Cal Castellar"						
"Obaga d'en Batlle"	"Obaga d'en Batlle"						
"Camp de l'Argelaguer"	"Camp de l'Argelaguer"						
"Cal Noi"	"Cal Noi"			"Cal Noi"		"masia"	"Q107052643"
"Escola Doctor Robert"	"Escola Doctor Robert"			"Escola Doctor Robert"		"Catalonia school"	"Q111282947"
"Escola Catalana d'Alta Muntanya"	"Escola Catalana d'Alta Muntanya"						
"Camp de Ventolana"	"Camp de Ventolana"						
"Camp de Dalt"	"Camp de Dalt"						
"Escola Sant Llorenç"	"Escola Sant Llorenç"			"Escola Sant Llorenç"		"Catalonia school"	"Q111338631"
"Cal Companyó"	"Cal Companyó"						
"Cal Galló"	"Cal Galló"						
"Cal Vilalta"	"Cal Vilalta"						
"Cal Cosí"	"Cal Cosí"						
"Cal Masrugat"	"Cal Masrugat"						
"Cal Nin"	"Cal Nin"						
"Camp d'Orques"	"Camp d'Orques"						
"Camp del Maset"	"Camp del Maset"						
"Camp de la Serra de Cal Francesc"	"Camp de la Serra de Cal Francesc"						
"Camp del Rigol"	"Camp del Rigol"						
"Cal Ferrer del Coll"	"Cal Ferrer del Coll"						
"Camp del Pi"	"Camp del Pi"						
"Cal Borrull"	"Cal Borrull"						
"Escola Herois del Bruc"	"Escola Herois del Bruc"			"Escola Herois del Bruc"		"Catalonia school"	"Q111338744"
"Cal Lleó Vell"	"Cal Lleó Vell"						
"Carena de la Muntada"	"Carena de la Muntada"						
"Carena de les Oliveretes"	"Carena de les Oliveretes"						
"Carena Gran"	"Carena Gran"						
"Camp de les Piles"	"Camp de les Piles"						
"Carena del Faig"	"Carena del Faig"						
"Camp Sacreu"	"Camp Sacreu"						
"Escola Torre Roja"	"Escola Torre Roja"						
"Cal Fiveller"	"Cal Fiveller"						
"Cal Sagal"	"Cal Sagal"						
"Cal Romero"	"Cal Romero"						
"Camp del Timonar"	"Camp del Timonar"						
"Escola Farigola"	"Escola Farigola"			"Escola Farigola"		"Catalonia school"	"Q111338905"
"Cal Tarot"	"Cal Tarot"						
"Cal Traginer"	"Cal Traginer"			"Cal Traginer"		"masia"	"Q104762713"
"Escola Salvador Espriu"	"Escola Salvador Espriu"			"Escola Salvador Espriu"		"Catalonia school"	"Q111283743"
"Cal Senyor Narcís"	"Cal Senyor Narcís"			"Cal Senyor Narcís"		"masia"	"Q104762712"
"Cal Borni"	"Cal Borni"			"Cal Borni"		"masia"	"Q104762705"
"Cal Viudo Barcelona"	"Cal Viudo Barcelona"			"Cal Viudo Barcelona"		"masia"	"Q104762716"
"Cal Trist"	"Cal Trist"						
"Cal Magre"	"Cal Magre"			"Cal Magre"		"masia"	"Q73381262"
"Tossal dels Endrets"	"Tossal dels Endrets"						
"Tossal del Pi"	"Tossal del Pi"						
"Tossal del Pelat"	"Tossal del Pelat"						
"Tossal del Puig"	"Tossal del Puig"						
"Tossal Gran"	"Tossal Gran"						
"Tossal de Molines"	"Tossal de Molines"						
"Barranc del Runar"	"Barranc del Runar"						
"Barranc de Ferrer"	"Barranc de Ferrer"						
"Barranc dels Cocons"	"Barranc dels Cocons"						
"Barranc de Benissit"	"Barranc de Benissit"						
"Barranc de Gregori"	"Barranc de Gregori"						
"Barranc de Mallorquí"	"Barranc de Mallorquí"						
"Col·legi d'Educació Infantil i Primària El Puig"	"Col·legi d'Educació Infantil i Primària El Puig"						
"Barranc de l'Infern"	"Barranc de l'Infern"	"Riu Girona"	"Riu Girona"	"Barranc de l'Infern, barranc de l'Infern, L'Infern"	"Barranc de l'Infern"	"river"	"Q4852679"
"Barranc de les Creus"	"Barranc de les Creus"						
"Barranc de Sastre"	"Barranc de Sastre"						
"Camp del Roc"	"Camp del Roc"						
"Tossal del Bou"	"Tossal del Bou"						
"Cal Domer"	"Cal Domer"						
"Cal Minaire"	"Cal Minaire"						
"Cal Tita"	"Cal Tita"						
"Camp de futbol municipal de Cervelló"	"Camp de futbol municipal de Cervelló"						
"Escola Nova"	"Escola Nova"			"Escola Escola Nova"		"Catalonia school"	"Q111339386"
"Escola Santa Maria de Cervelló"	"Escola Santa Maria de Cervelló"			"Escola Santa Maria de Cervelló"		"Catalonia school"	"Q111338585"
"Camp Gran de la Vilella"	"Camp Gran de la Vilella"						
"Obaga de la Serra"	"Obaga de la Serra"						
"Obaga de la Teuleria"	"Obaga de la Teuleria"						
"Tossal de Sant Esteve"	"Tossal de Sant Esteve"						
"Obaga de la Foranca"	"Obaga de la Foranca"						
"Obaga del Reig"	"Obaga del Reig"						
"Obaga del Roure"	"Obaga del Roure"						
"Obaga del Solà"	"Obaga del Solà"						
"Carena del Soler"	"Carena del Soler"						
"Obaga de la Trilla"	"Obaga de la Trilla"						
"Obaga de Cavallol"	"Obaga de Cavallol"						
"Obaga de l'Escala"	"Obaga de l'Escala"						
"Cal Castellví"	"Cal Castellví"						
"Escola Circell"	"Escola Circell"			"Escola Circell"		"Catalonia school"	"Q111338723"
"Cal Ferreny"	"Cal Ferreny"						
"Camp d'en Ralet"	"Camp d'en Ralet"						
"Escola Nàutica Sant Feliu"	"Escola Nàutica Sant Feliu"						
"Cal Nano"	"Cal Nano"						
"Cal Pinotxo"	"Cal Pinotxo"						
"Escola Gaziel"	"Escola Gaziel"			"Escola Gaziel"		"Catalonia school"	"Q111283651"
"Escola L'Estació"	"Escola L'Estació"			"Escola L'Estació"		"Catalonia school"	"Q111283732"
"Escola Ardenya"	"Escola Ardenya"			"Escola Ardenya"		"Catalonia school"	"Q111283766"
"Cal Placer"	"Cal Placer"						
"Cal Xollat"	"Cal Xollat"						
"Cal Pep del Serra"	"Cal Pep del Serra"						
"Cal Tau"	"Cal Tau"						
"Cal Minguell"	"Cal Minguell"						
"Cal Govern"	"Cal Govern"						
"Cal Fesol"	"Cal Fesol"						
"Camp del Cros"	"Camp del Cros"						
"Cal Sargantana"	"Cal Sargantana"						
"Camp de futbol de Santa Pau"	"Camp de futbol de Santa Pau"						
"Escola Joan Maragall"	"Escola Joan Maragall"			"Escola Joan Maragall"		"Catalonia school"	"Q111283666"
"Cal Mallenca"	"Cal Mallenca"						
"Cal Verdeguer"	"Cal Verdeguer"						
"Escola Sentfores"	"Escola Sentfores"			"Escola Sentfores"		"Catalonia school"	"Q111338949"
"Escola Oficial d'Idiomes d'Osona"	"Escola Oficial d'Idiomes d'Osona"						
"Cal Veguer"	"Cal Veguer"						
"Col·legi d'Advocats de Vic"	"Col·legi d'Advocats de Vic"						
"Escola La Sínia"	"Escola La Sínia"			"Escola La Sínia"		"Catalonia school"	"Q111339461"
"Escola Vic-centre"	"Escola Vic-centre"			"Escola Vic-centre"		"Catalonia school"	"Q111339467"
"Col·legi Sagrat Cor de Jesús"	"Col·legi Sagrat Cor de Jesús"			"Centre educatiu privat Sagrat Cor de Jesús"		"private educational institution in Catalonia"	"Q111595553"
